encoder,scheme,n,condition,view,linkage_method,runs,top1_mean,top1_std,top1_min,top1_max,top5_mean,top5_std,top5_min,top5_max,top10_mean,top10_std,top10_min,top10_max,mrr_mean,mrr_std,mrr_min,mrr_max,median_rank_mean,median_rank_std,median_rank_min,median_rank_max,mean_rank_mean,mean_rank_std,mean_rank_min,mean_rank_max,auc_mean,auc_std,auc_min,auc_max
e5-small,cell_C64,10000,int8,residual,nn_graph_signature_nn,3,0.9993333333333334,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9996666666666667,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0006666666666666,0.0005773502691895622,1.0,1.001,0.9999907833333334,1.5963734943119535e-05,0.99997235,1.0
e5-small,cell_C64,10000,int8,residual,residual_norm_nn,3,0.4443333333333333,0.0025166114784235852,0.442,0.447,0.9503333333333334,0.006429100507328643,0.943,0.955,0.996,0.0010000000000000009,0.995,0.997,0.651046953046953,0.0011241059813230057,0.6498071428571429,0.6519996753246753,2.0,0.0,2.0,2.0,2.226,0.019078784028339,2.214,2.248,0.9928536,0.0007367416423007052,0.99200295,0.9932881
e5-small,cell_C64,10000,int8,residual,residual_norm_rank_assignment,3,0.021666666666666667,0.01011599393699568,0.01,0.028,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,10000,noise_0.01,full_server,combined_prefix_invariants_nn,3,0.9993333333333334,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9996666666666667,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0006666666666666,0.0005773502691895622,1.0,1.001,1.0,0.0,1.0,1.0
e5-small,cell_C64,10000,noise_0.01,full_server,public_prefix_nn,3,0.9996666666666667,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9998333333333335,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0003333333333333,0.0005773502691895622,1.0,1.001,1.0,0.0,1.0,1.0
e5-small,cell_C64,10000,noise_0.01,residual,cell_label_chance_control,3,0.00643867978898863,2.7057081021491872e-05,0.006419951465720389,0.006469700890943899,0.03219339894494314,0.0001352854051074591,0.03209975732860194,0.03234850445471949,0.06438679788988629,0.0002705708102149182,0.06419951465720387,0.06469700890943898,0.0358818477630578,8.37705544687271e-05,0.03581064545921767,0.03597415146996343,82.33333333333333,1.1547005383792517,81.0,83.0,85.873,0.15616657773032114,85.751,86.049,0.5,0.0,0.5,0.5
e5-small,cell_C64,10000,noise_0.01,residual,combined_invariants_nn,3,0.9996666666666667,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9998333333333335,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0003333333333333,0.0005773502691895622,1.0,1.001,1.0,7.850462293418876e-17,0.9999999999999999,1.0
e5-small,cell_C64,10000,noise_0.01,residual,gram_signature_nn,3,0.9993333333333334,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9996666666666667,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0006666666666666,0.0005773502691895622,1.0,1.001,1.0,0.0,1.0,1.0
e5-small,cell_C64,10000,noise_0.01,residual,known_anchor_ip_0.01,3,0.6480059330093921,0.04523203916666225,0.6117290192113246,0.698685540950455,0.8088310143017182,0.0062658414125367065,0.8016194331983806,0.8129423660262892,0.8297336832007686,0.008703039530670429,0.819838056680162,0.8361981799797775,0.7174777747551456,0.03011025192573479,0.6951416407943121,0.7517207222508324,1.0,0.0,1.0,1.0,13.359334596895131,0.8317484911182457,12.655207280080889,14.277047522750253,0.8259522051716953,0.008896034358520785,0.8171424502942188,0.8349320789554667
e5-small,cell_C64,10000,noise_0.01,residual,known_anchor_ip_0.1,3,0.9992554531509171,0.00064490532680751,0.9988713318284425,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9996277265754586,0.0003224526634037715,0.9994356659142212,1.0,1.0,0.0,1.0,1.0,1.0007445468490828,0.000644905326807543,1.0,1.0011286681715577,0.9999965585223278,5.960814181316657e-06,0.9999896755669835,1.0
e5-small,cell_C64,10000,noise_0.01,residual,nn_graph_signature_nn,3,0.9996666666666667,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9998333333333335,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0003333333333333,0.0005773502691895622,1.0,1.001,0.9999764,4.087639905858305e-05,0.9999292000000001,1.0
e5-small,cell_C64,10000,noise_0.01,residual,residual_norm_nn,3,0.515,0.023259406699226035,0.49,0.536,0.9593333333333333,0.0032145502536643214,0.957,0.963,0.9986666666666667,0.0005773502691896263,0.998,0.999,0.6980126817626817,0.0171091720709717,0.6811082722832722,0.7153195165945165,1.3333333333333333,0.5773502691896257,1.0,2.0,2.0273333333333334,0.06863186820518102,1.95,2.081,0.9941611166666666,0.0007779809675263314,0.993461,0.9949986499999999
e5-small,cell_C64,10000,noise_0.01,residual,residual_norm_rank_assignment,3,0.021666666666666667,0.00404145188432738,0.018,0.026,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,2000,clean,full_server,combined_prefix_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,2000,clean,full_server,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,2000,clean,residual,cell_label_chance_control,3,0.032153631734210666,0.0002413602156625587,0.031930141962286177,0.032409577851403894,0.16076815867105332,0.0012068010783127955,0.15965070981143087,0.16204788925701946,0.32153631734210664,0.002413602156625591,0.31930141962286174,0.3240957785140389,0.12765354886011646,0.0007862307060840216,0.1269129633887017,0.1284786037235746,17.25,0.4330127018922193,17.0,17.75,17.93283333333333,0.17302047085051456,17.749,18.0925,0.5,0.0,0.5,0.5
e5-small,cell_C64,2000,clean,residual,combined_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,2000,clean,residual,gram_signature_hungarian,3,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,2000,clean,residual,gram_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,2000,clean,residual,known_anchor_ip_0.01,3,0.30538875706473045,0.015603827825717157,0.28816986855409504,0.3185929648241206,0.4002533733717459,0.01752718811954364,0.38018200202224467,0.41253791708796766,0.5247166062872503,0.01091411281904778,0.512639029322548,0.5338725985844287,0.376471805994695,0.01500093607385753,0.35947773866339205,0.3878721721845878,9.333333333333334,0.5773502691896257,9.0,10.0,12.599136227141775,0.4373308958554627,12.22713567839196,13.080889787664308,0.6296600206258255,0.006395699828777804,0.6222829281857766,0.6336466551684301
e5-small,cell_C64,2000,clean,residual,known_anchor_ip_0.1,3,0.9444260641821112,0.02284045349266545,0.9187082405345212,0.9623477297895903,0.9551705511310836,0.020038437745148352,0.9320712694877505,0.9678848283499446,0.9655343909862997,0.02223700347822075,0.9398663697104677,0.9789590254706534,0.9509959133090772,0.02112177459344657,0.9269168427571365,0.9663937417515773,1.0,0.0,1.0,1.0,1.7585101765595887,0.43983609167877075,1.491111111111111,2.2661469933184857,0.9670524238410657,0.012908518343496512,0.952545870308183,0.9772721419557547
e5-small,cell_C64,2000,clean,residual,nn_graph_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,2000,clean,residual,raw_cross_key_cosine_control,3,0.026,0.0034641016151377535,0.024,0.03,0.156,0.008544003745317538,0.147,0.164,0.32233333333333336,0.0032145502536643214,0.32,0.326,0.12382529461036391,0.004132677186846218,0.11915231959092333,0.12699933754000717,16.0,0.0,16.0,16.0,18.079666666666668,0.11580299362854621,17.969,18.2,0.5014563833333333,0.006515669588448536,0.49476030000000004,0.50777525
