cells,m,method,n_seeds,n_targets_per_seed,mean_anchors_in_target_cell,cosine_mean,cosine_ci_low,cosine_ci_high,r1_mean,r1_ci_low,r1_ci_high,r10_mean,r10_ci_low,r10_ci_high,coverage_any_mean,coverage_any_ci_low,coverage_any_ci_high,coverage_full_rank_mean,coverage_full_rank_ci_low,coverage_full_rank_ci_high
16,1024,polar_ols,3,256,71.0859375,0.3102981083438431,0.3011787439690419,0.31891871065186694,0.7877604166666666,0.7513020833333334,0.8255208333333334,0.88671875,0.8541666666666666,0.9140625,1.0,1.0,1.0,0.0,0.0,0.0
16,1024,procrustes_partial,3,256,71.0859375,0.30895548714304893,0.2987732958058125,0.3193738851294927,0.76171875,0.7135416666666666,0.8072916666666666,0.875,0.8502604166666666,0.90302734375,1.0,1.0,1.0,0.0,0.0,0.0
16,1024,ridge_alpha0,3,256,71.0859375,0.5491494293451441,0.5401092607013054,0.5597552326048248,0.9986979166666666,0.9947916666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16,1024,ridge_cv,3,256,71.0859375,0.5491494297914854,0.5392799345182488,0.5589386555956531,0.9986979166666666,0.9941080729166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16,2048,no_attack,3,256,142.93880208333334,-0.001051473019714665,-0.005393925040323722,0.0029535627967241904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
16,2048,ols_pinv,3,256,142.93880208333334,0.75244276091096,0.7433578126931784,0.7616618410465247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16,2048,oracle_true_residual,3,256,142.93880208333334,1.0000000079849027,1.0000000023320457,1.0000000130410627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16,2048,polar_ols,3,256,142.93880208333334,0.577712000907645,0.5617065133485006,0.5943292648813889,0.98828125,0.98046875,0.9954752604166667,0.99609375,0.9895833333333334,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16,2048,procrustes_partial,3,256,142.93880208333334,0.5766610624355151,0.5616803522835258,0.5921228470936594,0.9830729166666666,0.9700520833333334,0.9908854166666666,0.99609375,0.9908854166666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16,2048,ridge_alpha0,3,256,142.93880208333334,0.75244276091096,0.7438726452632674,0.7620266711399052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16,2048,ridge_cv,3,256,142.93880208333334,0.7524427615237658,0.7435969236423879,0.7610542644881119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16,4096,no_attack,3,256,285.0924479166667,-0.001051473019714665,-0.005044108345191168,0.0031295681410298598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5052083333333334,0.4420247395833333,0.56708984375
16,4096,ols_pinv,3,256,285.0924479166667,0.9543153305955095,0.9476700673265341,0.9603792070729634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5052083333333334,0.4381184895833333,0.56708984375
16,4096,oracle_true_residual,3,256,285.0924479166667,1.0000000079849027,1.0000000030007232,1.0000000130053521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5052083333333334,0.44264322916666665,0.56640625
16,4096,polar_ols,3,256,285.0924479166667,0.9164600399037095,0.9052749262088637,0.9267678719454302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5052083333333334,0.4459309895833333,0.5658528645833333
16,4096,procrustes_partial,3,256,285.0924479166667,0.9165353776217383,0.9054717404601564,0.9269939500159753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5052083333333334,0.4453125,0.56708984375
16,4096,ridge_alpha0,3,256,285.0924479166667,0.9543153305955095,0.9480739931767546,0.960516599257887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5052083333333334,0.453125,0.5657877604166667
16,4096,ridge_cv,3,256,285.0924479166667,0.9543153099830501,0.9486012118163718,0.9603235352369079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5052083333333334,0.4498372395833333,0.55927734375
16,8192,no_attack,3,256,572.9674479166666,-0.001051473019714665,-0.005121967013844363,0.0024570648209038684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.96875,0.9453125,0.9869791666666666
16,8192,ols_pinv,3,256,572.9674479166666,0.9981349543591946,0.9971063419206202,0.998965953875773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,0.9466145833333334,0.9869791666666666
16,8192,oracle_true_residual,3,256,572.9674479166666,1.0000000079849027,1.0000000023276168,1.0000000133511693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,0.94462890625,0.98828125
16,8192,polar_ols,3,256,572.9674479166666,0.9965538605407337,0.9942875590169711,0.9980744862156049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,0.9433268229166667,0.9869791666666666
16,8192,procrustes_partial,3,256,572.9674479166666,0.9966403814099752,0.9948204938900206,0.9982895158382106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,0.9433268229166667,0.9863606770833333
16,8192,ridge_alpha0,3,256,572.9674479166666,0.9981349543591946,0.9970632355342844,0.9990686816555706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,0.9420247395833333,0.9869791666666666
16,8192,ridge_cv,3,256,572.9674479166666,0.9981349546489756,0.9970787086123428,0.9990668037492885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,0.9440104166666666,0.9869791666666666
16,16384,no_attack,3,256,1149.8255208333333,-0.001051473019714665,-0.005310739906545617,0.0030310713758195254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
16,16384,ols_pinv,3,256,1149.8255208333333,1.000000006308875,1.0000000017039838,1.0000000111937244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,16384,oracle_true_residual,3,256,1149.8255208333333,1.0000000079849027,1.000000002648182,1.0000000128252504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,16384,polar_ols,3,256,1149.8255208333333,1.000000005403969,1.0000000009999794,1.0000000095412724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,16384,procrustes_partial,3,256,1149.8255208333333,1.0000000054851974,1.0000000006317498,1.000000010182436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,16384,ridge_alpha0,3,256,1149.8255208333333,1.000000006308875,1.0000000024293858,1.0000000109180203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,16384,ridge_cv,3,256,1149.8255208333333,1.000000006308875,1.0000000017662165,1.0000000111210607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,32768,no_attack,3,256,2296.0221354166665,-0.001051473019714665,-0.005128011546041806,0.0029389868874519116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
16,32768,ols_pinv,3,256,2296.0221354166665,1.0000000060778402,1.0000000015484434,1.000000010895972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,32768,oracle_true_residual,3,256,2296.0221354166665,1.0000000079849027,1.0000000027972862,1.0000000127550632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,32768,polar_ols,3,256,2296.0221354166665,1.0000000024874989,0.9999999977760314,1.000000007674785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,32768,procrustes_partial,3,256,2296.0221354166665,1.0000000058323446,1.000000001386841,1.0000000101929916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,32768,ridge_alpha0,3,256,2296.0221354166665,1.0000000060778402,1.000000001476698,1.0000000107120346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,32768,ridge_cv,3,256,2296.0221354166665,1.0000000060778402,1.0000000016849155,1.000000010475869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,65536,no_attack,3,256,4590.8203125,-0.001051473019714665,-0.00544928090131441,0.0029397763797386262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
16,65536,ols_pinv,3,256,4590.8203125,1.0000000036208438,0.9999999986670087,1.0000000088935561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,65536,oracle_true_residual,3,256,4590.8203125,1.0000000079849027,1.0000000021311952,1.0000000133170899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,65536,polar_ols,3,256,4590.8203125,1.000000004585858,0.9999999997574032,1.000000009131784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,65536,procrustes_partial,3,256,4590.8203125,1.0000000064690233,1.0000000010799293,1.0000000108495941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,65536,ridge_alpha0,3,256,4590.8203125,1.0000000036208438,0.9999999978636384,1.0000000087596297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,65536,ridge_cv,3,256,4590.8203125,1.0000000036208438,0.9999999979897124,1.000000008812581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,90000,no_attack,3,256,6305.37109375,-0.001051473019714665,-0.005254521278747432,0.00255383933709129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
16,90000,ols_pinv,3,256,6305.37109375,1.0000000043976733,1.0000000000941591,1.00000000892904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,90000,oracle_true_residual,3,256,6305.37109375,1.0000000079849027,1.0000000023464901,1.0000000132185325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,90000,polar_ols,3,256,6305.37109375,1.0000000067392423,1.000000001874585,1.000000011447896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,90000,procrustes_partial,3,256,6305.37109375,1.0000000096131758,1.0000000047953856,1.0000000138169651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,90000,ridge_alpha0,3,256,6305.37109375,1.0000000043976733,1.0000000002889022,1.000000008506378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,90000,ridge_cv,3,256,6305.37109375,1.0000000043976733,1.0000000001035332,1.0000000084454825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,32,no_attack,3,256,0.5247395833333334,-0.0013159304403564873,-0.0056710711681661335,0.0031624866915701626,0.0,0.0,0.0,0.0,0.0,0.0,0.3997395833333333,0.32936197916666665,0.4596354166666667,0.0,0.0,0.0
64,32,ols_pinv,3,256,0.5247395833333334,0.027387472253251083,0.021595978250441655,0.03235978736584568,0.0013020833333333333,0.0,0.005208333333333333,0.009114583333333334,0.0026041666666666665,0.016308593749999968,0.3997395833333333,0.33134765625,0.4622395833333333,0.0,0.0,0.0
64,32,oracle_true_residual,3,256,0.5247395833333334,1.0000000079849027,1.000000003106325,1.0000000133630773,1.0,1.0,1.0,1.0,1.0,1.0,0.3997395833333333,0.3346354166666667,0.4583333333333333,0.0,0.0,0.0
64,32,polar_ols,3,256,0.5247395833333334,6.549512604780577e-05,-0.004478055572076014,0.004701878369470184,0.0,0.0,0.0,0.0,0.0,0.0,0.3997395833333333,0.3326497395833333,0.4596354166666667,0.0,0.0,0.0
64,32,procrustes_partial,3,256,0.5247395833333334,0.0015969687599023622,-0.002750160982331755,0.005909156046137122,0.0,0.0,0.0,0.0013020833333333333,0.0,0.005891927083333304,0.3997395833333333,0.33203125,0.4609375,0.0,0.0,0.0
64,32,ridge_alpha0,3,256,0.5247395833333334,0.027387472253251083,0.02193416069166387,0.03259212688523795,0.0013020833333333333,0.0,0.005208333333333333,0.009114583333333334,0.0026041666666666665,0.016927083333333332,0.3997395833333333,0.3333333333333333,0.4583333333333333,0.0,0.0,0.0
64,32,ridge_cv,3,256,0.5247395833333334,0.027387472299243293,0.021827648371136536,0.03283670921432129,0.0013020833333333333,0.0,0.006510416666666667,0.009114583333333334,0.00390625,0.016927083333333332,0.3997395833333333,0.33203125,0.4661458333333333,0.0,0.0,0.0
64,64,no_attack,3,256,1.08984375,-0.0013159304403564873,-0.005407952136899765,0.002853467877368704,0.0,0.0,0.0,0.0,0.0,0.0,0.69140625,0.6191080729166667,0.75068359375,0.0,0.0,0.0
64,64,ols_pinv,3,256,1.08984375,0.0531411353481084,0.04663617127382627,0.0589164270285032,0.0026041666666666665,0.0,0.010416666666666666,0.020833333333333332,0.010416666666666666,0.03125,0.69140625,0.6183593749999999,0.75390625,0.0,0.0,0.0
64,64,oracle_true_residual,3,256,1.08984375,1.0000000079849027,1.0000000027324296,1.000000013444444,1.0,1.0,1.0,1.0,1.0,1.0,0.69140625,0.62109375,0.7447916666666666,0.0,0.0,0.0
64,64,polar_ols,3,256,1.08984375,0.002423575184471187,-0.0032678477353564146,0.008515561754550592,0.0,0.0,0.0,0.0,0.0,0.0,0.69140625,0.62890625,0.7513020833333334,0.0,0.0,0.0
64,64,procrustes_partial,3,256,1.08984375,0.00543753165676301,0.0006523590416166236,0.010627616179774745,0.0013020833333333333,0.0,0.005208333333333333,0.00390625,0.0,0.010416666666666666,0.69140625,0.6256184895833333,0.7519856770833333,0.0,0.0,0.0
64,64,ridge_alpha0,3,256,1.08984375,0.0531411353481084,0.047247334254058096,0.059388410842149596,0.0026041666666666665,0.0,0.010416666666666666,0.020833333333333332,0.01171875,0.03125,0.69140625,0.6262369791666667,0.7513020833333334,0.0,0.0,0.0
64,64,ridge_cv,3,256,1.08984375,0.053141135109915645,0.047137056683509426,0.059033017246096144,0.0026041666666666665,0.0,0.009114583333333334,0.020833333333333332,0.01171875,0.03125,0.69140625,0.6302083333333334,0.7513020833333334,0.0,0.0,0.0
64,128,no_attack,3,256,2.1197916666666665,-0.0013159304403564873,-0.0053781803161798,0.002907524600378837,0.0,0.0,0.0,0.0,0.0,0.0,0.8489583333333334,0.80400390625,0.8847981770833333,0.0,0.0,0.0
64,128,ols_pinv,3,256,2.1197916666666665,0.08877595566958081,0.08150380099987764,0.09710419108747287,0.014322916666666666,0.005208333333333333,0.026041666666666668,0.078125,0.057291666666666664,0.1015625,0.8489583333333334,0.8111979166666666,0.8880208333333334,0.0,0.0,0.0
64,128,oracle_true_residual,3,256,2.1197916666666665,1.0000000079849027,1.000000002512141,1.0000000131559539,1.0,1.0,1.0,1.0,1.0,1.0,0.8489583333333334,0.8046875,0.8847981770833333,0.0,0.0,0.0
64,128,polar_ols,3,256,2.1197916666666665,0.008711934640285987,-0.00010110830330930667,0.017011081369958853,0.0013020833333333333,0.0,0.005208333333333333,0.0026041666666666665,0.0,0.007194010416666638,0.8489583333333334,0.8059244791666667,0.88671875,0.0,0.0,0.0
64,128,procrustes_partial,3,256,2.1197916666666665,0.013157167897285335,0.007878586747187655,0.018735446251834823,0.0,0.0,0.0,0.005208333333333333,0.0,0.012402343749999972,0.8489583333333334,0.8033854166666666,0.8841145833333334,0.0,0.0,0.0
64,128,ridge_alpha0,3,256,2.1197916666666665,0.08877595566958081,0.08117165579394699,0.09630650372893614,0.014322916666666666,0.005208333333333333,0.024739583333333332,0.078125,0.055989583333333336,0.0996419270833333,0.8489583333333334,0.8066080729166667,0.8828125,0.0,0.0,0.0
64,128,ridge_cv,3,256,2.1197916666666665,0.08877595590220216,0.0815481023829234,0.0970357179012299,0.014322916666666666,0.005208333333333333,0.026041666666666668,0.078125,0.05530598958333333,0.10094401041666663,0.8489583333333334,0.8059895833333334,0.8847981770833333,0.0,0.0,0.0
64,256,no_attack,3,256,4.302083333333333,-0.0013159304403564873,-0.005618560803491747,0.0031652772379726912,0.0,0.0,0.0,0.0,0.0,0.0,0.9752604166666666,0.9583333333333334,0.9895833333333334,0.0,0.0,0.0
64,256,ols_pinv,3,256,4.302083333333333,0.13716909406838493,0.12939776730044736,0.14491106361762393,0.06640625,0.049479166666666664,0.08723958333333333,0.19010416666666666,0.15625,0.22203776041666665,0.9752604166666666,0.9583333333333334,0.9902669270833333,0.0,0.0,0.0
64,256,oracle_true_residual,3,256,4.302083333333333,1.0000000079849027,1.0000000032243095,1.0000000135071205,1.0,1.0,1.0,1.0,1.0,1.0,0.9752604166666666,0.9557291666666666,0.9895833333333334,0.0,0.0,0.0
64,256,polar_ols,3,256,4.302083333333333,0.0224797696911873,0.01593706711271354,0.0286808656721323,0.0026041666666666665,0.0,0.009114583333333334,0.010416666666666666,0.0013020833333333333,0.022135416666666668,0.9752604166666666,0.95703125,0.9895833333333334,0.0,0.0,0.0
64,256,procrustes_partial,3,256,4.302083333333333,0.023077097292359277,0.01714012174324035,0.02888620145069711,0.0013020833333333333,0.0,0.005891927083333304,0.01171875,0.0032226562500000016,0.0234375,0.9752604166666666,0.9596354166666666,0.9895833333333334,0.0,0.0,0.0
64,256,ridge_alpha0,3,256,4.302083333333333,0.13716909406838493,0.1292809926410876,0.1445794514146741,0.06640625,0.04879557291666667,0.08854166666666667,0.19010416666666666,0.15885416666666666,0.2246419270833333,0.9752604166666666,0.9589518229166667,0.9895833333333334,0.0,0.0,0.0
64,256,ridge_cv,3,256,4.302083333333333,0.13716909414046394,0.12961358792629993,0.1441939009278472,0.06640625,0.049479166666666664,0.08463541666666667,0.19010416666666666,0.15426432291666667,0.2265625,0.9752604166666666,0.9557291666666666,0.9895833333333334,0.0,0.0,0.0
64,512,no_attack,3,256,8.58203125,-0.0013159304403564873,-0.005656517204365223,0.0029648276771120745,0.0,0.0,0.0,0.0,0.0,0.0,0.9947916666666666,0.9817708333333334,1.0,0.0,0.0,0.0
64,512,ols_pinv,3,256,8.58203125,0.20267933992158796,0.1972543894776051,0.2083352547768159,0.2421875,0.21614583333333334,0.2760416666666667,0.4765625,0.43681640625,0.5169270833333334,0.9947916666666666,0.9830729166666666,1.0,0.0,0.0,0.0
64,512,oracle_true_residual,3,256,8.58203125,1.0000000079849027,1.0000000028784959,1.0000000134316307,1.0,1.0,1.0,1.0,1.0,1.0,0.9947916666666666,0.9830729166666666,1.0,0.0,0.0,0.0
64,512,polar_ols,3,256,8.58203125,0.045190857112663664,0.039008262640426235,0.05025496320529323,0.009114583333333334,0.0,0.018229166666666668,0.020833333333333332,0.010416666666666666,0.033854166666666664,0.9947916666666666,0.9830729166666666,1.0,0.0,0.0,0.0
64,512,procrustes_partial,3,256,8.58203125,0.04603908001371974,0.04097118703863931,0.05123857174138979,0.0078125,0.0026041666666666665,0.014322916666666666,0.029947916666666668,0.018229166666666668,0.041666666666666664,0.9947916666666666,0.984375,1.0,0.0,0.0,0.0
64,512,ridge_alpha0,3,256,8.58203125,0.20267933992158796,0.19688213923333156,0.20834723881917372,0.2421875,0.21155598958333333,0.27802734374999993,0.4765625,0.4381184895833333,0.5137044270833333,0.9947916666666666,0.984375,1.0,0.0,0.0,0.0
64,512,ridge_cv,3,256,8.58203125,0.2026793392809152,0.1969294328800681,0.20784983800473925,0.2421875,0.20963541666666666,0.27734375,0.4765625,0.4303059895833333,0.51630859375,0.9947916666666666,0.9830729166666666,1.0,0.0,0.0,0.0
64,1024,no_attack,3,256,17.272135416666668,-0.0013159304403564873,-0.005759652009059975,0.0028672723358339914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
64,1024,ols_pinv,3,256,17.272135416666668,0.29252007611731573,0.28678965873821405,0.29854375083818857,0.64453125,0.5885416666666666,0.69990234375,0.8723958333333334,0.83203125,0.91015625,1.0,1.0,1.0,0.0,0.0,0.0
64,1024,oracle_true_residual,3,256,17.272135416666668,1.0000000079849027,1.000000002794107,1.0000000131504156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,1024,polar_ols,3,256,17.272135416666668,0.09677799100907884,0.09084038063498136,0.10260404983026276,0.048177083333333336,0.03447265625,0.06380208333333333,0.13802083333333334,0.10540364583333334,0.1738606770833333,1.0,1.0,1.0,0.0,0.0,0.0
64,1024,procrustes_partial,3,256,17.272135416666668,0.09096404803418674,0.0847202240710949,0.09659412119870667,0.0390625,0.024739583333333332,0.052083333333333336,0.11979166666666667,0.09505208333333333,0.1465169270833333,1.0,1.0,1.0,0.0,0.0,0.0
64,1024,ridge_alpha0,3,256,17.272135416666668,0.29252007611731573,0.2873086165146418,0.2983796047666531,0.64453125,0.5839518229166667,0.6927083333333334,0.8723958333333334,0.83134765625,0.90693359375,1.0,1.0,1.0,0.0,0.0,0.0
64,1024,ridge_cv,3,256,17.272135416666668,0.2925200754434546,0.28607525097431363,0.29855475175154034,0.64453125,0.5872395833333334,0.6901041666666666,0.8723958333333334,0.8307291666666666,0.90625,1.0,1.0,1.0,0.0,0.0,0.0
64,2048,no_attack,3,256,34.77734375,-0.0013159304403564873,-0.005975625266024225,0.0034052824869662073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
64,2048,ols_pinv,3,256,34.77734375,0.4122125971813994,0.40577422219560705,0.41825876825577235,0.953125,0.9322916666666666,0.9700520833333334,0.99609375,0.9908854166666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,2048,oracle_true_residual,3,256,34.77734375,1.0000000079849027,1.0000000031683338,1.0000000132337237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,2048,polar_ols,3,256,34.77734375,0.1787456032294951,0.17247799868557182,0.18528569568018752,0.2838541666666667,0.24869791666666666,0.3216145833333333,0.4479166666666667,0.40817057291666664,0.4830729166666667,1.0,1.0,1.0,0.0,0.0,0.0
64,2048,procrustes_partial,3,256,34.77734375,0.1762614192822254,0.1696448084477525,0.18376379459373188,0.28125,0.23958333333333334,0.3229166666666667,0.4466145833333333,0.4010416666666667,0.4980794270833333,1.0,1.0,1.0,0.0,0.0,0.0
64,2048,ridge_alpha0,3,256,34.77734375,0.4122125971813994,0.4060168322914637,0.41797110216143535,0.953125,0.93291015625,0.9720377604166667,0.99609375,0.9908854166666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,2048,ridge_cv,3,256,34.77734375,0.41221259683600603,0.40625592725343174,0.41912422694321555,0.953125,0.93359375,0.9700520833333334,0.99609375,0.9908854166666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,4096,no_attack,3,256,69.06640625,-0.0013159304403564873,-0.005707401531016307,0.0027756363886602287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
64,4096,ols_pinv,3,256,69.06640625,0.5655599887136472,0.5579129634772503,0.5734769996843703,0.99609375,0.9895833333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,4096,oracle_true_residual,3,256,69.06640625,1.0000000079849027,1.0000000028351337,1.0000000128849063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,4096,polar_ols,3,256,69.06640625,0.32666971066736555,0.3182040516479971,0.3352881515531742,0.79296875,0.7591145833333334,0.8262044270833333,0.9127604166666666,0.890625,0.9329752604166667,1.0,1.0,1.0,0.0,0.0,0.0
64,4096,procrustes_partial,3,256,69.06640625,0.3262031960765763,0.31642954364862425,0.3353178931923655,0.7942708333333334,0.7636393229166667,0.8275065104166667,0.9049479166666666,0.88212890625,0.9277669270833333,1.0,1.0,1.0,0.0,0.0,0.0
64,4096,ridge_alpha0,3,256,69.06640625,0.5655599887136472,0.5575779069851604,0.5736248441354644,0.99609375,0.9895833333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,4096,ridge_cv,3,256,69.06640625,0.5655599870854111,0.5573035818585453,0.5727882169134138,0.99609375,0.9895833333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,8192,no_attack,3,256,137.5,-0.0013159304403564873,-0.005542158734806935,0.0028190488884432723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
64,8192,ols_pinv,3,256,137.5,0.7604559854372651,0.7534951176738067,0.7668574123276749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,8192,oracle_true_residual,3,256,137.5,1.0000000079849027,1.000000002740863,1.0000000130507574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,8192,polar_ols,3,256,137.5,0.5850019566968901,0.5745349145251428,0.5953843596786502,0.9986979166666666,0.9947916666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,8192,procrustes_partial,3,256,137.5,0.586143963540172,0.5758007834324874,0.5963822949761279,0.9986979166666666,0.9934895833333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,8192,ridge_alpha0,3,256,137.5,0.7604559854372651,0.7532877814558137,0.7673724405295382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,8192,ridge_cv,3,256,137.5,0.7604559873161875,0.7539809062334475,0.76751770674044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,16384,no_attack,3,256,275.75390625,-0.0013159304403564873,-0.005464709357810691,0.003113270672716477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3893229166666667,0.34375,0.4388020833333333
64,16384,ols_pinv,3,256,275.75390625,0.9508902268185837,0.9466201375712194,0.955079235148433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3893229166666667,0.34306640625,0.43427734374999993
64,16384,oracle_true_residual,3,256,275.75390625,1.0000000079849027,1.000000002541729,1.0000000133899747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3893229166666667,0.3450520833333333,0.4368815104166666
64,16384,polar_ols,3,256,275.75390625,0.9082634713263059,0.9008684764803419,0.9155834570111053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3893229166666667,0.3424479166666667,0.4375
64,16384,procrustes_partial,3,256,275.75390625,0.9081030512228278,0.9002676732917808,0.9151943008416178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3893229166666667,0.3411458333333333,0.4361979166666667
64,16384,ridge_alpha0,3,256,275.75390625,0.9508902268185837,0.9464046845738018,0.9548840805946229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3893229166666667,0.3443684895833333,0.43427734374999993
64,16384,ridge_cv,3,256,275.75390625,0.9508899558103218,0.9463536291571143,0.9551311880204734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3893229166666667,0.34306640625,0.4375
