run_id,geometry_id,method,m,n,n_pii,token_f1_mean,token_f1_ci_low,token_f1_ci_high,bleu_mean,bleu_ci_low,bleu_ci_high,exact_match_mean,exact_match_ci_low,exact_match_ci_high,normalized_exact_match_mean,normalized_exact_match_ci_low,normalized_exact_match_ci_high,pii_recall_mean,pii_recall_ci_low,pii_recall_ci_high,geometry_cosine_mean,geometry_cosine_ci_low,geometry_cosine_ci_high,recovered_text_embedding_cosine_mean,recovered_text_embedding_cosine_ci_low,recovered_text_embedding_cosine_ci_high
p192_c4_cs17_ks101,p192_c4_cs17,ols_m16,16,2,0,0.6069330199764982,0.5652173913043478,0.6486486486486486,0.15138753098802138,0.06086557760579094,0.24190948437025184,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.988671213388443,0.9883617758750916,0.9889806509017944,0.9073501825332642,0.8769599795341492,0.9377403855323792
p192_c4_cs17_ks101,p192_c4_cs17,ols_m8,8,2,0,0.5678191489361701,0.5106382978723404,0.625,0.08989126232336378,0.08358411436841959,0.09619841027830799,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9869150817394257,0.986250638961792,0.9875795245170593,0.8797941505908966,0.8236203789710999,0.9359679222106934
p192_c4_cs17_ks101,p192_c4_cs17,oracle_residual,,2,0,0.391304347826087,0.17391304347826086,0.6086956521739131,0.03178398655161533,0.00164346668917794,0.06192450641405272,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9999999105930328,0.9999998807907104,0.9999999403953552,0.7576320767402649,0.722346842288971,0.7929173111915588
p192_c4_cs17_ks101,p192_c4_cs17,prefix_only,,2,0,0.49444444444444446,0.4888888888888889,0.5,0.08025661422682881,0.04935037921272479,0.11116284924093282,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9858840703964233,0.9855042695999146,0.9862638711929321,0.8512889444828033,0.8247019648551941,0.8778759241104126
p192_c4_cs17_ks101,p192_c4_cs17,procrustes_m16,16,2,0,0.4243156199677939,0.37037037037037035,0.4782608695652174,0.10994781556948377,0.049299894122799504,0.17059573701616804,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9779228270053864,0.97651207447052,0.9793335795402527,0.7892365455627441,0.7498483061790466,0.8286247849464417
p192_c4_cs17_ks101,p192_c4_cs17,raw,,2,0,0.391304347826087,0.17391304347826086,0.6086956521739131,0.03178398655161533,0.00164346668917794,0.06192450641405272,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9999999105930328,0.9999998807907104,0.9999999403953552,0.7576320767402649,0.722346842288971,0.7929173111915588
p192_c4_cs17_ks101,p192_c4_cs17,unknown_key,,2,0,0.36299292214357937,0.2608695652173913,0.46511627906976744,0.025844818646371205,0.0034710195442391777,0.04821861774850323,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.972218781709671,0.9718834161758423,0.9725541472434998,0.7009375393390656,0.645176351070404,0.756698727607727
