cells,m,method,n_seeds,n_targets_per_seed,mean_anchors_in_target_cell,cosine_mean,cosine_ci_low,cosine_ci_high,r1_mean,r1_ci_low,r1_ci_high,r10_mean,r10_ci_low,r10_ci_high,coverage_any_mean,coverage_any_ci_low,coverage_any_ci_high,coverage_full_rank_mean,coverage_full_rank_ci_low,coverage_full_rank_ci_high
1,8192,ols_pinv,3,256,8192.0,1.0000000053181777,1.0000000013958308,1.0000000094782575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8192,oracle_true_residual,3,256,8192.0,1.0000000079849027,1.0000000026648834,1.000000013722697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8192,polar_ols,3,256,8192.0,1.0000000036562657,0.9999999989808057,1.000000007999151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8192,procrustes_partial,3,256,8192.0,1.0000000016919426,0.9999999970262397,1.0000000059823357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8192,ridge_alpha0,3,256,8192.0,1.0000000053181777,1.0000000008466494,1.0000000097544621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8192,ridge_cv,3,256,8192.0,1.0000000053181777,1.0000000010554637,1.0000000091350292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,4,no_attack,3,256,0.2708333333333333,-0.001051473019714665,-0.005001155625849022,0.003018075040295612,0.0,0.0,0.0,0.0,0.0,0.0,0.2565104166666667,0.165234375,0.3627929687499999,0.0,0.0,0.0
16,4,ols_pinv,3,256,0.2708333333333333,0.01339019949426837,0.007583642243668569,0.019273717789343735,0.0,0.0,0.0,0.0013020833333333333,0.0,0.005208333333333333,0.2565104166666667,0.16077473958333333,0.3580729166666667,0.0,0.0,0.0
16,4,oracle_true_residual,3,256,0.2708333333333333,1.0000000079849027,1.0000000028234455,1.0000000130976445,1.0,1.0,1.0,1.0,1.0,1.0,0.2565104166666667,0.16276041666666666,0.35820312499999984,0.0,0.0,0.0
16,4,polar_ols,3,256,0.2708333333333333,0.0011859143727471551,-0.0028431143762619395,0.0057387357590992895,0.0,0.0,0.0,0.0,0.0,0.0,0.2565104166666667,0.16337890624999998,0.3619791666666667,0.0,0.0,0.0
16,4,procrustes_partial,3,256,0.2708333333333333,0.0022474410020165616,-0.0019737028814126333,0.006651404288140108,0.0,0.0,0.0,0.0,0.0,0.0,0.2565104166666667,0.1640625,0.359375,0.0,0.0,0.0
16,4,ridge_alpha0,3,256,0.2708333333333333,0.01339019949426837,0.007276226345296841,0.018901596499013313,0.0,0.0,0.0,0.0013020833333333333,0.0,0.005208333333333333,0.2565104166666667,0.16529947916666668,0.3587565104166666,0.0,0.0,0.0
16,4,ridge_cv,3,256,0.2708333333333333,0.01339019949426837,0.008038385927363174,0.018797767087679544,0.0,0.0,0.0,0.0013020833333333333,0.0,0.005208333333333333,0.2565104166666667,0.16145833333333334,0.3535481770833333,0.0,0.0,0.0
16,8,no_attack,3,256,0.6041666666666666,-0.001051473019714665,-0.005072923193254769,0.003216833236087232,0.0,0.0,0.0,0.0,0.0,0.0,0.4609375,0.33004557291666664,0.5768229166666666,0.0,0.0,0.0
16,8,ols_pinv,3,256,0.6041666666666666,0.02827746747491766,0.020372572881391344,0.03604869372011274,0.0,0.0,0.0,0.0013020833333333333,0.0,0.005208333333333333,0.4609375,0.3358072916666667,0.5873046874999999,0.0,0.0,0.0
16,8,oracle_true_residual,3,256,0.6041666666666666,1.0000000079849027,1.0000000021599367,1.0000000133588371,1.0,1.0,1.0,1.0,1.0,1.0,0.4609375,0.3248372395833333,0.5755859374999999,0.0,0.0,0.0
16,8,polar_ols,3,256,0.6041666666666666,0.0031832956882759367,-0.0007553010485265442,0.007006347923562233,0.0,0.0,0.0,0.0,0.0,0.0,0.4609375,0.34628906249999997,0.5722981770833333,0.0,0.0,0.0
16,8,procrustes_partial,3,256,0.6041666666666666,0.002673377230098138,-0.003139894440467113,0.008132595018140941,0.0,0.0,0.0,0.0,0.0,0.0,0.4609375,0.33134765625,0.5924479166666666,0.0,0.0,0.0
16,8,ridge_alpha0,3,256,0.6041666666666666,0.02827746747491766,0.020924424465142904,0.036640466854067195,0.0,0.0,0.0,0.0013020833333333333,0.0,0.005208333333333333,0.4609375,0.3229166666666667,0.5794270833333334,0.0,0.0,0.0
16,8,ridge_cv,3,256,0.6041666666666666,0.02827746768585653,0.021194158256146747,0.036470397688609664,0.0,0.0,0.0,0.0013020833333333333,0.0,0.005208333333333333,0.4609375,0.3372395833333333,0.5827799479166665,0.0,0.0,0.0
16,16,no_attack,3,256,1.1458333333333333,-0.001051473019714665,-0.004874869168601748,0.0030928702464619365,0.0,0.0,0.0,0.0,0.0,0.0,0.6067708333333334,0.50322265625,0.6770833333333334,0.0,0.0,0.0
16,16,ols_pinv,3,256,1.1458333333333333,0.04705800953399039,0.03889063208332259,0.054194122029481415,0.0013020833333333333,0.0,0.006510416666666667,0.01171875,0.0026041666666666665,0.020833333333333332,0.6067708333333334,0.51103515625,0.6868815104166667,0.0,0.0,0.0
16,16,oracle_true_residual,3,256,1.1458333333333333,1.0000000079849027,1.0000000029358997,1.0000000136032359,1.0,1.0,1.0,1.0,1.0,1.0,0.6067708333333334,0.5136393229166667,0.68427734375,0.0,0.0,0.0
16,16,polar_ols,3,256,1.1458333333333333,0.005036315730782001,0.0005021948063974621,0.009850115589373492,0.0,0.0,0.0,0.0,0.0,0.0,0.6067708333333334,0.5129557291666667,0.68037109375,0.0,0.0,0.0
16,16,procrustes_partial,3,256,1.1458333333333333,0.004202385979031611,0.00020542885562182481,0.008497382473945206,0.0,0.0,0.0,0.0013020833333333333,0.0,0.005208333333333333,0.6067708333333334,0.50576171875,0.6816731770833333,0.0,0.0,0.0
16,16,ridge_alpha0,3,256,1.1458333333333333,0.04705800953399039,0.03822096467163659,0.053862016747641996,0.0013020833333333333,0.0,0.005208333333333333,0.01171875,0.0026041666666666665,0.024739583333333332,0.6067708333333334,0.5162434895833333,0.68427734375,0.0,0.0,0.0
16,16,ridge_cv,3,256,1.1458333333333333,0.04705800931431544,0.03943168492901184,0.054742770378013866,0.0013020833333333333,0.0,0.005208333333333333,0.01171875,0.0026041666666666665,0.0234375,0.6067708333333334,0.5052083333333334,0.6855794270833333,0.0,0.0,0.0
16,32,no_attack,3,256,2.1614583333333335,-0.001051473019714665,-0.005049822127423749,0.0029604228099968147,0.0,0.0,0.0,0.0,0.0,0.0,0.8385416666666666,0.6821614583333333,1.0,0.0,0.0,0.0
16,32,ols_pinv,3,256,2.1614583333333335,0.07713037334411202,0.06537231939549555,0.0854975907935146,0.0078125,0.0026041666666666665,0.015625,0.032552083333333336,0.012337239583333336,0.052766927083333304,0.8385416666666666,0.65947265625,1.0,0.0,0.0,0.0
16,32,oracle_true_residual,3,256,2.1614583333333335,1.0000000079849027,1.000000002856093,1.000000013256539,1.0,1.0,1.0,1.0,1.0,1.0,0.8385416666666666,0.6913411458333333,1.0,0.0,0.0,0.0
16,32,polar_ols,3,256,2.1614583333333335,0.008547241210095619,0.0023920780600597113,0.014901889422257054,0.0,0.0,0.0,0.0026041666666666665,0.0,0.0078125,0.8385416666666666,0.6789388020833333,1.0,0.0,0.0,0.0
16,32,procrustes_partial,3,256,2.1614583333333335,0.010016818453012848,0.004640186981473898,0.015711434423505834,0.0,0.0,0.0,0.0,0.0,0.0,0.8385416666666666,0.6724934895833333,1.0,0.0,0.0,0.0
16,32,ridge_alpha0,3,256,2.1614583333333335,0.07713037334411202,0.06553966976807919,0.08531904418204057,0.0078125,0.0019205729166666685,0.015625,0.032552083333333336,0.01171875,0.052766927083333304,0.8385416666666666,0.6704427083333333,1.0,0.0,0.0,0.0
