run_id,geometry_id,method,m,n,n_pii,token_f1_mean,token_f1_ci_low,token_f1_ci_high,bleu_mean,bleu_ci_low,bleu_ci_high,exact_match_mean,exact_match_ci_low,exact_match_ci_high,normalized_exact_match_mean,normalized_exact_match_ci_low,normalized_exact_match_ci_high,pii_recall_mean,pii_recall_ci_low,pii_recall_ci_high,pii_identifier_recall_mean,pii_identifier_recall_ci_low,pii_identifier_recall_ci_high,pii_name_recall_mean,pii_name_recall_ci_low,pii_name_recall_ci_high,pii_email_recall_mean,pii_email_recall_ci_low,pii_email_recall_ci_high,pii_phone_recall_mean,pii_phone_recall_ci_low,pii_phone_recall_ci_high,pii_card_recall_mean,pii_card_recall_ci_low,pii_card_recall_ci_high,geometry_cosine_mean,geometry_cosine_ci_low,geometry_cosine_ci_high,recovered_text_embedding_cosine_mean,recovered_text_embedding_cosine_ci_low,recovered_text_embedding_cosine_ci_high
p384_c32_cs29_ks107_largest,p384_c32_cs29,ols_m32,32,12,0,0.5195727241681579,0.4634199446128572,0.5768958128324706,0.08735763115840235,0.05367737998439728,0.13069345325407025,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9875211517016093,0.9864829222361247,0.9885038087765375,0.8957497278849283,0.8732859315971533,0.9128339249640702
p384_c32_cs29_ks107_largest,p384_c32_cs29,ols_m64,64,12,0,0.5190405346584651,0.44802633157658783,0.5978076487928056,0.10810661111956232,0.06386016854954957,0.15920374818079486,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9894847720861435,0.9885608185082675,0.9904304987440506,0.8869513869285583,0.8658174812793731,0.9077662044515212
p384_c32_cs29_ks107_largest,p384_c32_cs29,ols_m8,8,12,0,0.556995826932291,0.5058771926247121,0.6163483776439337,0.11400391398335262,0.06872162208892352,0.17374531906587568,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9858560462792715,0.9846738699823618,0.9871248758087555,0.8857771803935369,0.8550868187099695,0.9150945036361614
p384_c32_cs29_ks107_largest,p384_c32_cs29,oracle_residual,,12,0,0.6604511242178676,0.5875189553223025,0.7258018753550464,0.21366584151360102,0.14561676185628047,0.2802712192756131,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.9999999552965164,1.0000000447034836,0.9048321098089218,0.8607106957584619,0.94161542194585
p384_c32_cs29_ks107_largest,p384_c32_cs29,prefix_only,,12,0,0.5359485788989528,0.47148450659033253,0.6077387162318831,0.09404648833169355,0.06068661068711929,0.13153442727362955,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9852872043848038,0.9839894176771243,0.9866316385567189,0.8785700251658758,0.8504638593643903,0.9056389504422744
p384_c32_cs29_ks107_largest,p384_c32_cs29,procrustes_m32,32,12,0,0.36534258016870796,0.2911109044414965,0.4409076449302013,0.05614213631257561,0.02945376545634921,0.09146470267178144,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9747877071301142,0.9725180814663569,0.9771417102466027,0.7678633729616801,0.7040661721179883,0.8178682507326206
p384_c32_cs29_ks107_largest,p384_c32_cs29,procrustes_m64,64,12,0,0.3719227986546882,0.3037549766699019,0.43156981585885457,0.04485380874054953,0.033050552049469904,0.06173006609031205,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9793940236171087,0.9775113504379987,0.9810070971647898,0.808036724726359,0.7725214298814536,0.8385554492473603
p384_c32_cs29_ks107_largest,p384_c32_cs29,raw,,12,0,0.6604511242178676,0.5884139790341149,0.7293819136888188,0.21366584151360102,0.14878127927277332,0.28353388998503426,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999999701976776,0.9999999354283015,1.0000000049670537,0.9048321098089218,0.8609680486222108,0.9415154322981834
p384_c32_cs29_ks107_largest,p384_c32_cs29,unknown_key,,12,0,0.3377112555168806,0.23311603554061439,0.4394327775243212,0.04906807066823152,0.02703248222067471,0.07689858375595787,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9706582874059677,0.9678011137992144,0.9736035338292519,0.7169283150384823,0.5782805491083612,0.8313374911745388
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,ols_m16,16,12,12,0.41022518904097854,0.33749704924704926,0.4891831394726132,0.14345696139488998,0.09040695334521269,0.211119598924188,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.20588235294117646,0.36687499999999884,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9979502360026041,0.9975018016994,0.9983441238602003,0.928804745276769,0.9051710519939661,0.950839330876867
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,ols_m32,32,12,12,0.4160384379349897,0.35924221587799177,0.47644937174894075,0.08741281314182331,0.05652641627692556,0.12201892211536688,0.0,0.0,0.0,0.0,0.0,0.0,0.3235294117647059,0.2571428571428571,0.375,0.0,0.0,0.0,0.9166666666666666,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9983040591080984,0.9978594226141771,0.9986547311147054,0.924423098564148,0.9037020232528448,0.944323440020283
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,ols_m64,64,12,12,0.47002336789942994,0.3893294960680019,0.5628454598781936,0.10159306718500143,0.06791634429633103,0.13976696477636036,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.2,0.36666666666666664,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9989163627227148,0.9986696422100068,0.9991517604639133,0.9237509866555532,0.9014804900934299,0.9442888867110014
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,ols_m8,8,12,12,0.40465307275071744,0.349419764835964,0.4702764743435718,0.10525253293740833,0.06532835585598004,0.15446183216715148,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.17647058823529413,0.34285714285714286,0.0,0.0,0.0,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.997712622086207,0.9971929101894299,0.9981498315930367,0.8998809854189554,0.870837598045667,0.9267607533683379
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,oracle_residual,,12,12,0.45101079077372175,0.39267591876248487,0.5253854545305695,0.13092305408175273,0.08768175116496263,0.17345513866596857,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.21875,0.35294117647058826,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9999999950329462,0.9999999503294627,1.0000000447034836,0.9466553429762522,0.9297604616731405,0.960572346796592
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,prefix_only,,12,12,0.43325458284551305,0.3703290767874101,0.49353430726589914,0.11804376429391351,0.08686745779061433,0.1514905999192044,0.0,0.0,0.0,0.0,0.0,0.0,0.3235294117647059,0.25,0.375,0.0,0.0,0.0,0.9166666666666666,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.997172549366951,0.9967150325576465,0.9974884858975808,0.9257088601589203,0.9084216648091873,0.9438934193303188
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,procrustes_m32,32,12,12,0.4294616633863945,0.3586538230785543,0.5021888127304794,0.07666401803902845,0.05299301437164726,0.10479084593767454,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.20588235294117646,0.36363636363636365,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9965747992197672,0.9957130014896393,0.9972950167953969,0.9156762758890787,0.8992614826808373,0.9301831616709629
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,procrustes_m64,64,12,12,0.37415518431260564,0.33398436476506815,0.4193994554400289,0.06841073909876969,0.050782565933579306,0.08570172462809358,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.17647058823529413,0.34285714285714286,0.0,0.0,0.0,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9978265364964803,0.9973102138688167,0.9982697156568369,0.8748311499754587,0.8296363635609547,0.9108089338988066
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,raw,,12,12,0.45101079077372175,0.39472676991085753,0.5249495489078823,0.13092305408175273,0.08865494327976273,0.17467628434092677,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.21875,0.35294117647058826,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9999999850988388,0.9999999552965164,1.0000000150253376,0.9466553429762522,0.9308114625513554,0.9612787965685129
p384_c32_cs29_ks107_largest_pii,p384_c32_cs29,unknown_key,,12,12,0.386685242978728,0.33163419898793073,0.4498302305022735,0.06226082731536603,0.04404834514491466,0.0862982916050427,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.1388888888888889,0.3235294117647059,0.0,0.0,0.0,0.6666666666666666,0.4166666666666667,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9944411069154739,0.9935448311269284,0.9950825115044911,0.8883175998926163,0.8666269140938918,0.9088417079299689
p384_c32_cs29_ks109_largest,p384_c32_cs29,ols_m16,16,12,0,0.5616468674449886,0.5020801055941575,0.6212095678119292,0.09881065523581385,0.055327745835612084,0.14902136480932002,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9864800274372101,0.9852070804685353,0.9876352563500403,0.8825767536958059,0.8525574874132871,0.9084410687287648
p384_c32_cs29_ks109_largest,p384_c32_cs29,ols_m32,32,12,0,0.5195727241681579,0.46220755036655103,0.5770815573825956,0.08735763115840235,0.05309371696187773,0.1259910529240258,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9875211268663406,0.9865785179038843,0.9884958274662495,0.8957497278849283,0.8744387312481801,0.9136494647711515
p384_c32_cs29_ks109_largest,p384_c32_cs29,ols_m64,64,12,0,0.5120960902140206,0.444987202759442,0.5874542099699672,0.10534782972692534,0.05948137586372985,0.15889511243233667,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9894847720861435,0.9885206141819557,0.9903974670916795,0.8879676908254623,0.8660627095649639,0.9091037668287754
p384_c32_cs29_ks109_largest,p384_c32_cs29,ols_m8,8,12,0,0.556995826932291,0.5057766718476412,0.6105081965275394,0.11400391398335262,0.06675509833048131,0.17189351456968938,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9858560413122177,0.9846602007746696,0.9869916380693515,0.8857771803935369,0.8539415717124939,0.9140747045477231
p384_c32_cs29_ks109_largest,p384_c32_cs29,oracle_residual,,12,0,0.6604511242178676,0.5896907247557136,0.7280077894141445,0.21366584151360102,0.14985497133890827,0.2858079076650671,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.9999999552965164,1.0000000447034836,0.9048321098089218,0.8621200739095608,0.9422045993308226
p384_c32_cs29_ks109_largest,p384_c32_cs29,prefix_only,,12,0,0.5359485788989528,0.4697620122841117,0.6063525343859707,0.09404648833169355,0.0598607391380096,0.13588958165194842,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9852872043848038,0.9840070380518834,0.9865744127581517,0.8785700251658758,0.8477943369497856,0.9035267181694507
p384_c32_cs29_ks109_largest,p384_c32_cs29,procrustes_m32,32,12,0,0.4059267114607672,0.35220656690374186,0.46411803610333013,0.051655195692018596,0.032423551211837494,0.08068797748568518,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.975378006696701,0.973670522371928,0.977137931312124,0.8003710011641184,0.7699102143446604,0.8315620270868143
p384_c32_cs29_ks109_largest,p384_c32_cs29,procrustes_m64,64,12,0,0.44776141700439975,0.3758737822614426,0.5343464592815445,0.07934064260176547,0.041417059235182234,0.13109851792676727,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9791730393966039,0.9774182209124168,0.9807290863245726,0.8151699105898539,0.7680007714778185,0.8584240665038426
p384_c32_cs29_ks109_largest,p384_c32_cs29,raw,,12,0,0.6604511242178676,0.5911819883829265,0.7305358677933074,0.21366584151360102,0.1483452558408345,0.2826000992239266,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999999701976776,0.9999999354283015,1.0000000049670537,0.9048321098089218,0.8627814662953217,0.9415172502398491
p384_c32_cs29_ks109_largest,p384_c32_cs29,unknown_key,,12,0,0.32426379749767864,0.26381469334937874,0.3876305425382882,0.04509912555842154,0.02835378364965011,0.0712308904761069,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9707441379626592,0.9679542162766059,0.9734259847551584,0.7641323904196421,0.7103806832184394,0.8158340589453774
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,ols_m16,16,12,12,0.41022518904097854,0.3377701973951974,0.4842611215538847,0.14345696139488998,0.08817837741714084,0.21044554365361734,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.2,0.375,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9979502260684967,0.9975335213045279,0.9983242560178041,0.928804745276769,0.9059163955350716,0.9504706040024757
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,ols_m32,32,12,12,0.4160384379349897,0.36131606101433683,0.4779564074176144,0.08741281314182331,0.05632206891420074,0.12386509075214631,0.0,0.0,0.0,0.0,0.0,0.0,0.3235294117647059,0.2571428571428571,0.375,0.0,0.0,0.0,0.9166666666666666,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.998304064075152,0.9978910926729441,0.9986613309631744,0.924423098564148,0.9027958026776711,0.9441716446230809
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,ols_m64,64,12,12,0.47002336789942994,0.38080705870748355,0.5642926427783999,0.10159306718500143,0.06842562663829639,0.139479982972431,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.2,0.3637121212121208,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9989163676897684,0.9986757618685563,0.9991386091957489,0.9237509866555532,0.9031619634479284,0.9429658652593692
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,ols_m8,8,12,12,0.40465307275071744,0.34896123798699724,0.4711255280873092,0.10525253293740833,0.06644835251358636,0.15243799467875369,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.17647058823529413,0.34285714285714286,0.0,0.0,0.0,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9977126270532608,0.9972271833568811,0.9981261130422354,0.8998809854189554,0.8683481030166149,0.9282246313989162
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,oracle_residual,,12,12,0.45101079077372175,0.39321681886786053,0.5338051848109319,0.13092305408175273,0.08739451378304038,0.17644307994510336,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.21875,0.35294117647058826,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9999999950329462,0.9999999503294627,1.00000003973643,0.9466553429762522,0.931129065901041,0.9611811514943838
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,prefix_only,,12,12,0.43325458284551305,0.3652891322614324,0.49471146829725604,0.11804376429391351,0.08713708812138947,0.15114304877678733,0.0,0.0,0.0,0.0,0.0,0.0,0.3235294117647059,0.2571428571428571,0.375,0.0,0.0,0.0,0.9166666666666666,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.997172549366951,0.9966862568010886,0.9974790714681149,0.9257088601589203,0.908843216424187,0.9421751908957958
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,procrustes_m32,32,12,12,0.42099686180145945,0.3588127076733399,0.4968851756481067,0.09105757173659379,0.05903439701496559,0.1309141826635898,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.21212121212121213,0.35294117647058826,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9966956128676733,0.9958545863628387,0.9973868396133184,0.9260493665933609,0.9149205274879932,0.937579570710659
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,procrustes_m64,64,12,12,0.32300531330367227,0.27495371296243637,0.37447558366217776,0.06128151348403999,0.047038240742220835,0.07667469141436782,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.17647058823529413,0.34285714285714286,0.0,0.0,0.0,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9977921346823374,0.9973102912306785,0.9982857217391332,0.8674814850091934,0.8392789782335361,0.8932621835420529
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,raw,,12,12,0.45101079077372175,0.3919859277124004,0.528226896294425,0.13092305408175273,0.08865690626267511,0.17543423854119586,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.21875,0.35294117647058826,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.9999999850988388,0.9999999552965164,1.0000000149011612,0.9466553429762522,0.9298599398384492,0.9610796553393205
p384_c32_cs29_ks109_largest_pii,p384_c32_cs29,unknown_key,,12,12,0.37320367035678736,0.30934896439796206,0.43282281786828497,0.07118361682275687,0.05659853232856639,0.08753558055303602,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.11428571428571428,0.29411764705882354,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.994423379500707,0.993480333685875,0.9950139585882425,0.900102694829305,0.8740840401500463,0.9234479164083799
