suite,encoder,dataset,seed,epsilon,sigma,n_queries,ndcg10,recall10,recall100,score_pearson,score_rmse,clean_top10_overlap,n_attack_targets,linkage_r1,linkage_r10,pairwise_auc
beir,multilingual-e5-base,nfcorpus,11,4096.0,0.023285155746839942,323,0.25015385182453365,0.1197062923245731,0.23079648904711544,0.6919304016847534,0.12222003699318064,0.39009287925696595,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,23,4096.0,0.023285155746839942,323,0.24782032656064823,0.11844634065412445,0.22636510775696278,0.6944658904743484,0.12190128207032395,0.3860681114551084,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,31,4096.0,0.023285155746839942,323,0.2470362958562392,0.11748802324934318,0.23619929510549134,0.6985902280587581,0.12231900942359814,0.3761609907120743,256,0.99609375,1.0,1.0
beir,multilingual-e5-base,nfcorpus,11,8192.0,0.01621503157066274,323,0.2926210360021689,0.14021369774624678,0.2630250293875469,0.8214190826406834,0.06753049424333125,0.5405572755417958,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,23,8192.0,0.01621503157066274,323,0.2894703386668506,0.13373270871431128,0.2680233811289591,0.823854068077411,0.0673624657579474,0.5334365325077399,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,31,8192.0,0.01621503157066274,323,0.2973597018235244,0.13876395566505625,0.2579342064265277,0.8247253412996727,0.06762617617181825,0.541795665634675,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,11,16384.0,0.011342138868479306,323,0.3117102626634988,0.1484058472702032,0.27343659623863054,0.903848040074798,0.03571161758074321,0.6585139318885449,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,23,16384.0,0.011342138868479306,323,0.3079469143558178,0.14277025561988324,0.2741079448352696,0.9052640889008364,0.03562344982455924,0.6554179566563467,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,31,16384.0,0.011342138868479306,323,0.31699783471059456,0.14614401255311693,0.2729494333997542,0.905252343576078,0.03579073001204632,0.6606811145510835,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,11,32768.0,0.007958795070825649,323,0.31861789448669275,0.14763799653802684,0.2774548231732235,0.9502694139699225,0.018566493703513032,0.7476780185758514,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,23,32768.0,0.007958795070825649,323,0.32077987950701226,0.15155276686581023,0.2809260008640238,0.9509196702241134,0.01851819343116902,0.748297213622291,256,1.0,1.0,1.0
beir,multilingual-e5-base,nfcorpus,31,32768.0,0.007958795070825649,323,0.324311627741039,0.15467745697292096,0.27571623229676334,0.9507975746676116,0.01862655425614292,0.7588235294117647,256,0.99609375,1.0,1.0
beir,multilingual-e5-base,nfcorpus,raw,inf,0.0,323,0.3268519109169606,0.1585764389648086,0.2869507395011091,1.0,0.0,1.0,,,,
beir,multilingual-e5-base,scifact,11,0.5,16.1152530766871,300,0.0019570093336032618,0.0044444444444444444,0.021777777777777778,0.004258997949878276,0.7543884892783518,0.0020000000000000005,256,0.0,0.0,0.51171875
beir,multilingual-e5-base,scifact,23,0.5,16.1152530766871,300,0.005201965282321694,0.008333333333333333,0.018333333333333333,0.014550776823614593,0.7540130069637874,0.0020000000000000005,256,0.0,0.00390625,0.519287109375
beir,multilingual-e5-base,scifact,31,0.5,16.1152530766871,300,0.0021145444299910483,0.006666666666666667,0.03,0.009842527056828842,0.7535919394581502,0.002666666666666667,256,0.0,0.0,0.478271484375
beir,multilingual-e5-base,scifact,11,1.0,8.449366228011328,300,0.0019570093336032618,0.0044444444444444444,0.021777777777777778,0.005323897373304803,0.7528571821896748,0.0020000000000000005,256,0.0,0.0,0.521728515625
beir,multilingual-e5-base,scifact,23,1.0,8.449366228011328,300,0.005201965282321694,0.008333333333333333,0.018333333333333333,0.015618672404996937,0.7524826855004523,0.0020000000000000005,256,0.0,0.00390625,0.52099609375
